NCOLS 66 
NROWS 52 
XLLCORNER 643471.783057812 
YLLCORNER 1491765.2352894 
CELLSIZE 1000 
NODATA_value -9999 
-9999.000000000000000 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 26.8278327092659 -9999 -9999 -9999 28.8634408773719 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 29.4077876253915 28.7792777210762 28.8542949585719 29.0952329640634 29.9019413808968 30.3556621354702 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 27.0268740560538 26.9052343786497 26.9499777887792 26.8938700704489 26.8281428906514 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 29.2176047037815 28.8430831128212 28.6908867271156 28.813296301506 29.1639228738972 30.0224748406434 30.338806591541 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 27.1519779820002 26.9628325450386 27.1812481296992 26.9935378093608 26.9727761467337 26.7870553448744 26.9221767430284 26.8342984246019 26.9431980804468 26.9138209480424 26.8805983084393 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 29.1882122560422 29.0902534917752 28.9169639475765 29.2562945049784 -9999 30.2878003434961 30.4225815789703 30.0082774034056 29.3943359103186 28.9316831408724 28.6829943237346 28.6320929373599 27.6683929562531 27.7287885005444 -9999 -9999 -9999 -9999 -9999 -9999 27.4944764675344 27.15955817794 27.1217405423019 27.1474711635563 27.1245797914476 27.0459964476606 26.9321520215074 26.9423392767104 26.8401020377987 27.0054979300995 26.8854803711516 26.8853906682872 26.730748174355 26.8646728153768 26.7783744626832 26.8670524590461 26.8300624668794 26.8199377071184 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 29.3273975375109 29.2740856345537 29.2201199425279 29.5449730557104 -9999 30.380714544328 30.4199022196665 29.8665828772501 29.1174774722815 28.4459540489631 27.9785231822164 27.8396587269482 27.2502864451054 27.418261617778 27.5639699951511 27.5969029637094 27.4478178505911 27.690048513138 27.9553545894927 27.4593528656071 27.2498871539702 26.9137240170878 26.9123137592897 27.0236215964837 27.0565995407804 27.0195532277055 26.9117372785915 26.9479475453705 26.8637925166819 27.0282027892041 26.9376947806081 26.9336197506811 26.7781007456921 26.8946708430107 26.8144442393025 26.8806437475689 26.8291549208747 26.8327098773359 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 29.6362176371971 29.5591535130816 29.5765334570888 29.9441673945926 30.3035046842328 30.3932809451214 30.1875124217026 29.5640927906424 28.8078411091904 28.2856350675634 27.8742961094614 27.7056560111315 27.2957055569208 27.4666777845157 27.6163999939784 27.6450637951885 27.6246273566754 27.9176900925984 28.0503503996103 27.71534671968 27.4727418961989 27.2491188879924 27.2674726346055 27.2119355653771 27.1597206536175 27.0876180144527 26.9510755664663 26.9908964881561 26.9066746851666 27.0537371286076 26.9787677064612 26.9578420575809 26.809535087791 26.810195595688 26.6794395774864 26.732773431839 26.6032643160086 26.5754439424596 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 29.9781069747416 29.9457357509249 29.9928210039434 30.1311242459647 30.3182751605785 30.3539694625941 30.117186996414 29.6016382601892 28.9338375359356 28.4649140650172 28.1037703805921 27.8817522742515 27.5947600576589 27.7868867951563 27.8234487831726 27.8100686590121 27.6865678217374 27.8994058222899 27.9198395245039 27.4838701173037 27.266008903647 27.1597009158427 27.2024701761682 27.1931092082767 27.1574555613227 27.1031027585912 26.9545708344206 26.9409726463894 26.8534047422215 26.9159874399574 26.853163650733 26.835653635817 26.7141403288866 26.7469849867833 26.6205679176885 26.7131701115793 26.6093532557319 26.5877895757465 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 30.0441017214007 30.2188316110043 30.0115504421066 29.9897344311224 30.120705836227 30.2022846469374 30.156067261191 29.9756402024919 29.5540041399199 28.8171798766139 28.2930091748783 28.0079383959876 27.8030756874369 27.4043164496185 27.406369836315 27.2994218687745 27.3124673208975 27.2787548108488 27.3556334184115 27.3619187882358 27.227591686654 27.0071044695478 27.0662625454084 27.0989585338183 27.2705647242075 27.2699902914278 27.1825339602041 26.9258197871278 26.9207384120103 26.8310765766705 26.872150372941 26.7203148861432 26.7352049798945 26.6594376997298 26.7684544873061 26.6950461959775 26.8165805484282 26.7190823711807 26.7296263448036 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 30.4765005030958 30.4893926202152 30.2664358428506 30.2579526402501 30.2921000583209 30.2353727606455 30.0935644695174 29.9408107784186 29.4831307605883 28.4295025295281 27.9730051493604 27.8564826346127 27.7435475271858 27.4000779314483 27.3143709021999 27.2895354244966 27.2320384934367 27.1958111678128 27.2111373483393 26.9886619021897 27.0321528795879 26.8178807124985 26.8771412483326 27.0562662932866 27.1881149499605 27.1467301970163 27.0536650256455 26.6180513755939 26.5956781146084 26.5750789856596 26.6797035071984 26.5121163300008 26.4839335204142 26.4264619320106 26.5960129535566 26.4742979118396 26.5003427151312 26.409677629853 26.3971292685919 -9999 -9999 -9999
-9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 30.7639071172759 30.7762188802662 30.5037310646188 30.4476720174545 30.4587594921467 30.3436989574725 30.0940465076403 29.8764248962674 29.3475000276803 28.415386791053 27.810306631488 27.8384194270842 27.6356433205518 27.4017500257107 27.3454121313522 27.3779723931239 27.3291261249732 27.3632399121234 27.1802244121547 26.9492142415345 27.0237338037754 26.7436488153824 26.7455045779422 26.961710564819 27.1206519442521 27.1528345285906 27.0537745242416 26.6400337093196 26.6711797088207 26.7365470797988 26.9665362131059 26.8475914354843 26.7993303326851 26.8118825021194 26.8555682312827 26.762957252963 26.7798903577996 26.6287244841712 26.6088977412787 -9999 -9999 -9999
